rcp,year,gcm,iam,value
rcp85,2096,surrogate_GFDL-ESM2G_06,low,19.933027760471816
rcp85,2097,surrogate_GFDL-ESM2G_06,low,20.69128517997174
rcp85,2098,surrogate_GFDL-ESM2G_06,low,23.354255203852567
rcp85,2099,surrogate_GFDL-ESM2G_06,low,18.68040845022624
rcp85,2080,CNRM-CM5,low,31.725128393479014
rcp85,2081,CNRM-CM5,low,18.431712914773534
rcp85,2082,CNRM-CM5,low,25.497598635763346
rcp85,2083,CNRM-CM5,low,21.02820364180336
rcp85,2084,CNRM-CM5,low,21.473846477749685
rcp85,2085,CNRM-CM5,low,22.737758668141144
rcp85,2086,CNRM-CM5,low,30.415198660193273
rcp85,2087,CNRM-CM5,low,17.943084829330232
rcp85,2088,CNRM-CM5,low,17.591237225866024
rcp85,2089,CNRM-CM5,low,26.061238623939264
rcp85,2090,CNRM-CM5,low,21.587545805508032
rcp85,2091,CNRM-CM5,low,23.118734889814064
rcp85,2092,CNRM-CM5,low,13.942241430006638
rcp85,2093,CNRM-CM5,low,21.859597627552105
rcp85,2094,CNRM-CM5,low,33.97434525219589
rcp85,2095,CNRM-CM5,low,34.32112333742514
rcp85,2096,CNRM-CM5,low,23.667030508295927
rcp85,2097,CNRM-CM5,low,33.9175092087311
rcp85,2098,CNRM-CM5,low,33.05533036238415
rcp85,2099,CNRM-CM5,low,35.20765042568556
rcp85,2080,CSIRO-Mk3-6-0,low,32.25816136475315
rcp85,2081,CSIRO-Mk3-6-0,low,31.11334218621742
rcp85,2082,CSIRO-Mk3-6-0,low,40.65872316619698
rcp85,2083,CSIRO-Mk3-6-0,low,29.81842604113346
rcp85,2084,CSIRO-Mk3-6-0,low,33.45421081334655
rcp85,2085,CSIRO-Mk3-6-0,low,23.06995434857263
rcp85,2086,CSIRO-Mk3-6-0,low,45.12523063230686
rcp85,2087,CSIRO-Mk3-6-0,low,53.94529341378609
rcp85,2088,CSIRO-Mk3-6-0,low,40.45983009221945
rcp85,2089,CSIRO-Mk3-6-0,low,45.23538086923057
rcp85,2090,CSIRO-Mk3-6-0,low,41.93787465451436
rcp85,2091,CSIRO-Mk3-6-0,low,37.69164820451705
rcp85,2092,CSIRO-Mk3-6-0,low,36.17652498271291
rcp85,2093,CSIRO-Mk3-6-0,low,44.68763395887117
rcp85,2094,CSIRO-Mk3-6-0,low,44.00474529696081
rcp85,2095,CSIRO-Mk3-6-0,low,42.97176917827978
rcp85,2096,CSIRO-Mk3-6-0,low,42.56182972914428
rcp85,2097,CSIRO-Mk3-6-0,low,43.36211468843239
rcp85,2098,CSIRO-Mk3-6-0,low,43.371827989664034
rcp85,2099,CSIRO-Mk3-6-0,low,44.506976673984774
rcp85,2080,ACCESS1-0,high,48.46376542670463
rcp85,2081,ACCESS1-0,high,39.00573800151139
rcp85,2082,ACCESS1-0,high,52.54330135388299
rcp85,2083,ACCESS1-0,high,30.237705202991705
rcp85,2084,ACCESS1-0,high,42.85799201958208
rcp85,2085,ACCESS1-0,high,38.818970987885535
rcp85,2086,ACCESS1-0,high,51.309256786469426
rcp85,2087,ACCESS1-0,high,41.212614829218545
rcp85,2088,ACCESS1-0,high,52.782187856048644
rcp85,2089,ACCESS1-0,high,46.58954970844631
rcp85,2090,ACCESS1-0,high,42.88240758525808
rcp85,2091,ACCESS1-0,high,45.35828759711474
rcp85,2092,ACCESS1-0,high,55.822801380779175
rcp85,2093,ACCESS1-0,high,32.58838792241894
rcp85,2094,ACCESS1-0,high,57.87532778110229
rcp85,2095,ACCESS1-0,high,50.97496901038805
rcp85,2096,ACCESS1-0,high,50.23941215181542
rcp85,2097,ACCESS1-0,high,44.993404478772476
rcp85,2098,ACCESS1-0,high,46.45452081175743
rcp85,2099,ACCESS1-0,high,46.893281057736495
rcp85,2080,MPI-ESM-LR,high,22.059937189537564
rcp85,2081,MPI-ESM-LR,high,17.447984322970076
rcp85,2082,MPI-ESM-LR,high,15.012566670711172
rcp85,2083,MPI-ESM-LR,high,17.85022084403751
rcp85,2084,MPI-ESM-LR,high,13.164719296397303
rcp85,2085,MPI-ESM-LR,high,33.79705532290074
rcp85,2086,MPI-ESM-LR,high,27.624465257812446
rcp85,2087,MPI-ESM-LR,high,18.434073138009506
rcp85,2088,MPI-ESM-LR,high,15.79468978030054
rcp85,2089,MPI-ESM-LR,high,24.067408426531536
rcp85,2090,MPI-ESM-LR,high,26.68957752622842
rcp85,2091,MPI-ESM-LR,high,13.348344664156041
rcp85,2092,MPI-ESM-LR,high,18.32608776866399
rcp85,2093,MPI-ESM-LR,high,32.59489303233031
rcp85,2094,MPI-ESM-LR,high,28.344183520226107
rcp85,2095,MPI-ESM-LR,high,14.646455769300562
rcp85,2096,MPI-ESM-LR,high,21.348045995540254
rcp85,2097,MPI-ESM-LR,high,27.387829237258277
rcp85,2098,MPI-ESM-LR,high,22.045583607701513
rcp85,2099,MPI-ESM-LR,high,23.781632674950806
rcp85,2080,ACCESS1-0,low,55.35930646227273
rcp85,2081,ACCESS1-0,low,44.40904200299299
rcp85,2082,ACCESS1-0,low,60.00783325470774
rcp85,2083,ACCESS1-0,low,34.195665311348876
rcp85,2084,ACCESS1-0,low,48.7549154046479
rcp85,2085,ACCESS1-0,low,44.14113234354146
rcp85,2086,ACCESS1-0,low,58.570976825520084
rcp85,2087,ACCESS1-0,low,46.92850734088906
rcp85,2088,ACCESS1-0,low,60.336606708735744
rcp85,2089,ACCESS1-0,low,53.0964497314337
rcp85,2090,ACCESS1-0,low,48.852748895418515
rcp85,2091,ACCESS1-0,low,51.682382201289514
rcp85,2092,ACCESS1-0,low,63.87025977655229
rcp85,2093,ACCESS1-0,low,36.93122436082016
rcp85,2094,ACCESS1-0,low,66.39079528986449
rcp85,2095,ACCESS1-0,low,58.47955271260544
rcp85,2096,ACCESS1-0,low,57.52183132918782
rcp85,2097,ACCESS1-0,low,51.51622871195212
rcp85,2098,ACCESS1-0,low,53.37443071443793
rcp85,2099,ACCESS1-0,low,53.80437271498795
rcp85,2080,CNRM-CM5,high,27.637965034243763
rcp85,2081,CNRM-CM5,high,16.189215979360664
rcp85,2082,CNRM-CM5,high,22.27026479597059
rcp85,2083,CNRM-CM5,high,18.447726630546054
rcp85,2084,CNRM-CM5,high,18.80004588950276
rcp85,2085,CNRM-CM5,high,19.886353713604063
rcp85,2086,CNRM-CM5,high,26.513825536294945
rcp85,2087,CNRM-CM5,high,15.716632352910926
rcp85,2088,CNRM-CM5,high,15.46613113966516
rcp85,2089,CNRM-CM5,high,22.74289317521046
rcp85,2090,CNRM-CM5,high,18.88606970269017
rcp85,2091,CNRM-CM5,high,20.175573484251302
rcp85,2092,CNRM-CM5,high,12.31227476563561
rcp85,2093,CNRM-CM5,high,19.071315121451605
rcp85,2094,CNRM-CM5,high,29.41899260134694
rcp85,2095,CNRM-CM5,high,29.783448816986834
rcp85,2096,CNRM-CM5,high,20.61689436813518
rcp85,2097,CNRM-CM5,high,29.3405752058628
rcp85,2098,CNRM-CM5,high,28.599493518059983
rcp85,2099,CNRM-CM5,high,30.424477275628607
rcp85,2080,surrogate_CanESM2_89,low,33.93430279051597
rcp85,2081,surrogate_CanESM2_89,low,43.251909969851134
rcp85,2082,surrogate_CanESM2_89,low,43.630896054404715
rcp85,2083,surrogate_CanESM2_89,low,46.14603010052562
rcp85,2084,surrogate_CanESM2_89,low,34.6944682354942
rcp85,2085,surrogate_CanESM2_89,low,35.554208249356435
rcp85,2086,surrogate_CanESM2_89,low,39.84293039224216
rcp85,2087,surrogate_CanESM2_89,low,56.08204845668039
rcp85,2088,surrogate_CanESM2_89,low,52.1268824790461
rcp85,2089,surrogate_CanESM2_89,low,50.05120915735846
rcp85,2090,surrogate_CanESM2_89,low,53.83387842409783
rcp85,2091,surrogate_CanESM2_89,low,41.942890858555856
rcp85,2092,surrogate_CanESM2_89,low,59.00785745431371
rcp85,2093,surrogate_CanESM2_89,low,58.226524328758785
rcp85,2094,surrogate_CanESM2_89,low,57.816931227303414
rcp85,2095,surrogate_CanESM2_89,low,60.37810616560042
rcp85,2096,surrogate_CanESM2_89,low,59.69575064562464
rcp85,2097,surrogate_CanESM2_89,low,66.43017385363171
rcp85,2098,surrogate_CanESM2_89,low,57.74585212193646
rcp85,2099,surrogate_CanESM2_89,low,67.33081402612557
rcp85,2080,surrogate_CanESM2_89,high,29.901444412597638
rcp85,2081,surrogate_CanESM2_89,high,38.02341036661633
rcp85,2082,surrogate_CanESM2_89,high,38.30783575139924
rcp85,2083,surrogate_CanESM2_89,high,40.60796961064287
rcp85,2084,surrogate_CanESM2_89,high,30.662940377484166
rcp85,2085,surrogate_CanESM2_89,high,31.383373906230506
rcp85,2086,surrogate_CanESM2_89,high,35.20108382933209
rcp85,2087,surrogate_CanESM2_89,high,49.21364706966575
rcp85,2088,surrogate_CanESM2_89,high,45.71759023710517
rcp85,2089,surrogate_CanESM2_89,high,43.91344960509611
rcp85,2090,surrogate_CanESM2_89,high,47.215952566118986
rcp85,2091,surrogate_CanESM2_89,high,36.954124558106905
rcp85,2092,surrogate_CanESM2_89,high,51.62266641306855
rcp85,2093,surrogate_CanESM2_89,high,50.870041229495136
rcp85,2094,surrogate_CanESM2_89,high,50.54922988056325
rcp85,2095,surrogate_CanESM2_89,high,52.71344757040934
rcp85,2096,surrogate_CanESM2_89,high,52.082409880298016
rcp85,2097,surrogate_CanESM2_89,high,57.84237416137893
rcp85,2098,surrogate_CanESM2_89,high,50.37348372795023
rcp85,2099,surrogate_CanESM2_89,high,58.5301077992642
rcp85,2080,MPI-ESM-LR,low,25.162968403548803
rcp85,2081,MPI-ESM-LR,low,19.879829145957842
rcp85,2082,MPI-ESM-LR,low,17.033874302949172
rcp85,2083,MPI-ESM-LR,low,20.280458458127573
rcp85,2084,MPI-ESM-LR,low,14.913625256518829
rcp85,2085,MPI-ESM-LR,low,38.79774843649662
rcp85,2086,MPI-ESM-LR,low,31.69370026016703
rcp85,2087,MPI-ESM-LR,low,20.970865588779727
rcp85,2088,MPI-ESM-LR,low,17.99259075492646
rcp85,2089,MPI-ESM-LR,low,27.54634439820725
rcp85,2090,MPI-ESM-LR,low,30.538047014872927
rcp85,2091,MPI-ESM-LR,low,15.089274898767052
rcp85,2092,MPI-ESM-LR,low,20.92493132499055
rcp85,2093,MPI-ESM-LR,low,37.61243965753437
rcp85,2094,MPI-ESM-LR,low,32.66544677885661
rcp85,2095,MPI-ESM-LR,low,16.666187325016608
rcp85,2096,MPI-ESM-LR,low,24.527093520556495
rcp85,2097,MPI-ESM-LR,low,31.57939151615352
rcp85,2098,MPI-ESM-LR,low,25.406664857766657
rcp85,2099,MPI-ESM-LR,low,27.36071566206949
rcp85,2080,surrogate_GFDL-ESM2G_11,high,19.292548788261904
rcp85,2081,surrogate_GFDL-ESM2G_11,high,24.4194548880458
rcp85,2082,surrogate_GFDL-ESM2G_11,high,25.092348500724043
rcp85,2083,surrogate_GFDL-ESM2G_11,high,19.703001143287764
rcp85,2084,surrogate_GFDL-ESM2G_11,high,21.055384929909383
rcp85,2085,surrogate_GFDL-ESM2G_11,high,19.224142786507137
rcp85,2086,surrogate_GFDL-ESM2G_11,high,19.748993780281463
rcp85,2087,surrogate_GFDL-ESM2G_11,high,17.442830358165917
rcp85,2088,surrogate_GFDL-ESM2G_11,high,22.123183778322414
rcp85,2089,surrogate_GFDL-ESM2G_11,high,19.927039837152456
rcp85,2090,surrogate_GFDL-ESM2G_11,high,22.181658163060646
rcp85,2091,surrogate_GFDL-ESM2G_11,high,26.424059222388596
rcp85,2092,surrogate_GFDL-ESM2G_11,high,22.53314268519276
rcp85,2093,surrogate_GFDL-ESM2G_11,high,21.799556895159334
rcp85,2094,surrogate_GFDL-ESM2G_11,high,19.04295197053146
rcp85,2095,surrogate_GFDL-ESM2G_11,high,29.004200393142582
rcp85,2096,surrogate_GFDL-ESM2G_11,high,18.710978886586524
rcp85,2097,surrogate_GFDL-ESM2G_11,high,19.280456973523542
rcp85,2098,surrogate_GFDL-ESM2G_11,high,21.479879932168572
rcp85,2099,surrogate_GFDL-ESM2G_11,high,17.667052343892795
rcp85,2080,surrogate_MRI-CGCM3_06,low,15.468342705806965
rcp85,2081,surrogate_MRI-CGCM3_06,low,13.958971190421233
rcp85,2082,surrogate_MRI-CGCM3_06,low,15.278221178694867
rcp85,2083,surrogate_MRI-CGCM3_06,low,17.36720748255936
rcp85,2084,surrogate_MRI-CGCM3_06,low,24.097488527973884
rcp85,2085,surrogate_MRI-CGCM3_06,low,19.58091786674198
rcp85,2086,surrogate_MRI-CGCM3_06,low,14.4732648064266
rcp85,2087,surrogate_MRI-CGCM3_06,low,15.411691510823147
rcp85,2088,surrogate_MRI-CGCM3_06,low,12.62866453890267
rcp85,2089,surrogate_MRI-CGCM3_06,low,16.278722337929565
rcp85,2090,surrogate_MRI-CGCM3_06,low,14.618270851231543
rcp85,2091,surrogate_MRI-CGCM3_06,low,10.234504678441732
rcp85,2092,surrogate_MRI-CGCM3_06,low,21.813457890083026
rcp85,2093,surrogate_MRI-CGCM3_06,low,21.50513218044265
rcp85,2094,surrogate_MRI-CGCM3_06,low,17.567715548528522
rcp85,2095,surrogate_MRI-CGCM3_06,low,21.21436863311329
rcp85,2096,surrogate_MRI-CGCM3_06,low,22.780952504555593
rcp85,2097,surrogate_MRI-CGCM3_06,low,17.9351231133888
rcp85,2098,surrogate_MRI-CGCM3_06,low,22.186709391024856
rcp85,2099,surrogate_MRI-CGCM3_06,low,21.870235560343296
rcp85,2080,MIROC5,low,39.668939327311605
rcp85,2081,MIROC5,low,37.686908300310265
rcp85,2082,MIROC5,low,36.97856502968351
rcp85,2083,MIROC5,low,35.60149443656223
rcp85,2084,MIROC5,low,39.900338493111214
rcp85,2085,MIROC5,low,40.016516736288054
rcp85,2086,MIROC5,low,45.70175553249317
rcp85,2087,MIROC5,low,36.558436343122196
rcp85,2088,MIROC5,low,36.84111169923368
rcp85,2089,MIROC5,low,46.47177982255965
rcp85,2090,MIROC5,low,42.133444347381385
rcp85,2091,MIROC5,low,33.268500354722455
rcp85,2092,MIROC5,low,36.33149805761179
rcp85,2093,MIROC5,low,53.424923536345204
rcp85,2094,MIROC5,low,38.041632924447775
rcp85,2095,MIROC5,low,45.17812453869326
rcp85,2096,MIROC5,low,47.294557923321676
rcp85,2097,MIROC5,low,40.329945820622
rcp85,2098,MIROC5,low,48.015015579659206
rcp85,2099,MIROC5,low,42.95104669067623
rcp85,2080,surrogate_CanESM2_94,low,42.63922481523997
rcp85,2081,surrogate_CanESM2_94,low,52.11680337239948
rcp85,2082,surrogate_CanESM2_94,low,52.04431941857713
rcp85,2083,surrogate_CanESM2_94,low,55.486357687677625
rcp85,2084,surrogate_CanESM2_94,low,43.362749010588146
rcp85,2085,surrogate_CanESM2_94,low,43.473798194861416
rcp85,2086,surrogate_CanESM2_94,low,48.450292891102094
rcp85,2087,surrogate_CanESM2_94,low,64.66869235948371
rcp85,2088,surrogate_CanESM2_94,low,61.29374825165517
rcp85,2089,surrogate_CanESM2_94,low,58.2727208828136
rcp85,2090,surrogate_CanESM2_94,low,63.01016174036901
rcp85,2091,surrogate_CanESM2_94,low,50.694723147048556
rcp85,2092,surrogate_CanESM2_94,low,68.6137909051123
rcp85,2093,surrogate_CanESM2_94,low,67.6415501599578
rcp85,2094,surrogate_CanESM2_94,low,67.08565824179479
rcp85,2095,surrogate_CanESM2_94,low,69.77911075307442
rcp85,2096,surrogate_CanESM2_94,low,69.02592518673765
rcp85,2097,surrogate_CanESM2_94,low,75.89844383044422
rcp85,2098,surrogate_CanESM2_94,low,66.78744510610495
rcp85,2099,surrogate_CanESM2_94,low,76.23529613597738
rcp85,2080,surrogate_GFDL-CM3_89,low,67.77280036454094
rcp85,2081,surrogate_GFDL-CM3_89,low,52.50010518254036
rcp85,2082,surrogate_GFDL-CM3_89,low,64.11002576833266
rcp85,2083,surrogate_GFDL-CM3_89,low,62.65505418800986
rcp85,2084,surrogate_GFDL-CM3_89,low,56.44538663087643
rcp85,2085,surrogate_GFDL-CM3_89,low,70.51671067380515
rcp85,2086,surrogate_GFDL-CM3_89,low,74.03603895723319
rcp85,2087,surrogate_GFDL-CM3_89,low,66.39728249865982
rcp85,2088,surrogate_GFDL-CM3_89,low,80.6135005098408
rcp85,2089,surrogate_GFDL-CM3_89,low,74.02640737848787
rcp85,2090,surrogate_GFDL-CM3_89,low,75.74379764549062
rcp85,2091,surrogate_GFDL-CM3_89,low,67.49596349634527
rcp85,2092,surrogate_GFDL-CM3_89,low,85.05258424446856
rcp85,2093,surrogate_GFDL-CM3_89,low,79.85931481593332
rcp85,2094,surrogate_GFDL-CM3_89,low,88.7532469419554
rcp85,2095,surrogate_GFDL-CM3_89,low,92.07629727096828
rcp85,2096,surrogate_GFDL-CM3_89,low,85.78140483523991
rcp85,2097,surrogate_GFDL-CM3_89,low,101.87788213712024
rcp85,2098,surrogate_GFDL-CM3_89,low,102.15837705946565
rcp85,2099,surrogate_GFDL-CM3_89,low,97.72336388296623
rcp85,2080,bcc-csm1-1,high,24.92408968447708
rcp85,2081,bcc-csm1-1,high,31.10475509867826
rcp85,2082,bcc-csm1-1,high,26.775296242133557
rcp85,2083,bcc-csm1-1,high,27.38448523094884
rcp85,2084,bcc-csm1-1,high,27.375343987121465
rcp85,2085,bcc-csm1-1,high,24.406085867592605
rcp85,2086,bcc-csm1-1,high,34.032718456712956
rcp85,2087,bcc-csm1-1,high,27.588813239421604
rcp85,2088,bcc-csm1-1,high,32.28481301331686
rcp85,2089,bcc-csm1-1,high,37.269918924687886
rcp85,2090,bcc-csm1-1,high,35.825400428675316
rcp85,2091,bcc-csm1-1,high,34.533496340944446
rcp85,2092,bcc-csm1-1,high,38.24150822487998
rcp85,2093,bcc-csm1-1,high,37.21001089404671
rcp85,2094,bcc-csm1-1,high,29.617735072456806
rcp85,2095,bcc-csm1-1,high,35.94508184243257
rcp85,2096,bcc-csm1-1,high,40.88402816944499
rcp85,2097,bcc-csm1-1,high,33.609516615511176
rcp85,2098,bcc-csm1-1,high,35.626057881023016
rcp85,2099,bcc-csm1-1,high,30.551118721137783
rcp85,2080,surrogate_CanESM2_94,high,37.58158358162663
rcp85,2081,surrogate_CanESM2_94,high,45.85512529004132
rcp85,2082,surrogate_CanESM2_94,high,45.736055627467415
rcp85,2083,surrogate_CanESM2_94,high,48.862578943059184
rcp85,2084,surrogate_CanESM2_94,high,38.329538908838686
rcp85,2085,surrogate_CanESM2_94,high,38.39747636833853
rcp85,2086,surrogate_CanESM2_94,high,42.81946570460081
rcp85,2087,surrogate_CanESM2_94,high,56.82176148741461
rcp85,2088,surrogate_CanESM2_94,high,53.815833320808125
rcp85,2089,surrogate_CanESM2_94,high,51.183197905541334
rcp85,2090,surrogate_CanESM2_94,high,55.330497340070075
rcp85,2091,surrogate_CanESM2_94,high,44.69265405445964
rcp85,2092,surrogate_CanESM2_94,high,60.10002400237503
rcp85,2093,surrogate_CanESM2_94,high,59.17295633442281
rcp85,2094,surrogate_CanESM2_94,high,58.71994135190067
rcp85,2095,surrogate_CanESM2_94,high,60.99364771568594
rcp85,2096,surrogate_CanESM2_94,high,60.297636757400156
rcp85,2097,surrogate_CanESM2_94,high,66.1730788032037
rcp85,2098,surrogate_CanESM2_94,high,58.32065306681604
rcp85,2099,surrogate_CanESM2_94,high,66.36055796992466
rcp85,2080,surrogate_GFDL-CM3_99,low,113.32062964826959
rcp85,2081,surrogate_GFDL-CM3_99,low,96.8430259110034
rcp85,2082,surrogate_GFDL-CM3_99,low,113.21918091036586
rcp85,2083,surrogate_GFDL-CM3_99,low,114.49246394585579
rcp85,2084,surrogate_GFDL-CM3_99,low,109.5720075259515
rcp85,2085,surrogate_GFDL-CM3_99,low,128.33450971608238
rcp85,2086,surrogate_GFDL-CM3_99,low,134.9115081746008
rcp85,2087,surrogate_GFDL-CM3_99,low,125.38569389277541
rcp85,2088,surrogate_GFDL-CM3_99,low,144.91730975098224
rcp85,2089,surrogate_GFDL-CM3_99,low,137.51412808810494
rcp85,2090,surrogate_GFDL-CM3_99,low,142.36073851274818
rcp85,2091,surrogate_GFDL-CM3_99,low,133.62099726068445
rcp85,2092,surrogate_GFDL-CM3_99,low,157.01211319741606
rcp85,2093,surrogate_GFDL-CM3_99,low,153.45960169299354
rcp85,2094,surrogate_GFDL-CM3_99,low,165.3946999434156
rcp85,2095,surrogate_GFDL-CM3_99,low,171.84989687338873
rcp85,2096,surrogate_GFDL-CM3_99,low,165.36469222474685
rcp85,2097,surrogate_GFDL-CM3_99,low,187.47593673697202
rcp85,2098,surrogate_GFDL-CM3_99,low,193.03856456286255
rcp85,2099,surrogate_GFDL-CM3_99,low,191.55177569453093
rcp85,2080,MIROC-ESM-CHEM,low,51.58377818421928
rcp85,2081,MIROC-ESM-CHEM,low,46.072709464105216
rcp85,2082,MIROC-ESM-CHEM,low,49.58145273978082
rcp85,2083,MIROC-ESM-CHEM,low,57.24029347225503
rcp85,2084,MIROC-ESM-CHEM,low,51.9961693079445
rcp85,2085,MIROC-ESM-CHEM,low,67.63834741680328
rcp85,2086,MIROC-ESM-CHEM,low,69.85817920436627
rcp85,2087,MIROC-ESM-CHEM,low,55.4466405593242
rcp85,2088,MIROC-ESM-CHEM,low,66.86276988921377
rcp85,2089,MIROC-ESM-CHEM,low,68.00136648414798
rcp85,2090,MIROC-ESM-CHEM,low,58.71694096918849
rcp85,2091,MIROC-ESM-CHEM,low,66.04979459526365
rcp85,2092,MIROC-ESM-CHEM,low,72.51427675630197
rcp85,2093,MIROC-ESM-CHEM,low,73.41763712012633
rcp85,2094,MIROC-ESM-CHEM,low,72.9468027440386
rcp85,2095,MIROC-ESM-CHEM,low,84.58777787463399
rcp85,2096,MIROC-ESM-CHEM,low,80.65327601139875
rcp85,2097,MIROC-ESM-CHEM,low,86.95474126995573
rcp85,2098,MIROC-ESM-CHEM,low,86.18727761779408
rcp85,2099,MIROC-ESM-CHEM,low,87.99948931821436
rcp85,2080,MIROC-ESM,high,44.57645246200098
rcp85,2081,MIROC-ESM,high,46.266889874704724
rcp85,2082,MIROC-ESM,high,61.99037407436187
rcp85,2083,MIROC-ESM,high,55.44776910794488
rcp85,2084,MIROC-ESM,high,55.83855825445181
rcp85,2085,MIROC-ESM,high,51.86662749248022
rcp85,2086,MIROC-ESM,high,65.23484628700083
rcp85,2087,MIROC-ESM,high,69.09472384558147
rcp85,2088,MIROC-ESM,high,64.30178952826516
rcp85,2089,MIROC-ESM,high,55.999594359526526
rcp85,2090,MIROC-ESM,high,53.71728767694242
rcp85,2091,MIROC-ESM,high,55.00573996251285
rcp85,2092,MIROC-ESM,high,47.01756928479424
rcp85,2093,MIROC-ESM,high,55.53695947289998
rcp85,2094,MIROC-ESM,high,49.62139168631141
rcp85,2095,MIROC-ESM,high,67.26554500038155
rcp85,2096,MIROC-ESM,high,56.053935921384955
rcp85,2097,MIROC-ESM,high,59.162503639267285
rcp85,2098,MIROC-ESM,high,59.68588168251431
rcp85,2099,MIROC-ESM,high,55.863094458083815
rcp85,2080,IPSL-CM5A-LR,high,42.76564171848911
rcp85,2081,IPSL-CM5A-LR,high,40.95219639768003
rcp85,2082,IPSL-CM5A-LR,high,42.04033908617665
rcp85,2083,IPSL-CM5A-LR,high,35.08704749360633
rcp85,2084,IPSL-CM5A-LR,high,46.3457987725709
rcp85,2085,IPSL-CM5A-LR,high,40.69181688161119
rcp85,2086,IPSL-CM5A-LR,high,41.38383900425498
rcp85,2087,IPSL-CM5A-LR,high,41.644973480435574
rcp85,2088,IPSL-CM5A-LR,high,47.1537851033083
rcp85,2089,IPSL-CM5A-LR,high,49.20164553881703
rcp85,2090,IPSL-CM5A-LR,high,36.25749406554384
rcp85,2091,IPSL-CM5A-LR,high,48.79296305935212
rcp85,2092,IPSL-CM5A-LR,high,43.48173305912877
rcp85,2093,IPSL-CM5A-LR,high,48.363227310791395
rcp85,2094,IPSL-CM5A-LR,high,46.600586135647006
rcp85,2095,IPSL-CM5A-LR,high,53.33492762116775
rcp85,2096,IPSL-CM5A-LR,high,56.00865777241456
rcp85,2097,IPSL-CM5A-LR,high,48.11144811352141
rcp85,2098,IPSL-CM5A-LR,high,50.79280569682511
rcp85,2099,IPSL-CM5A-LR,high,56.64298381971366
rcp85,2080,GFDL-ESM2M,low,28.47998683476158
rcp85,2081,GFDL-ESM2M,low,33.281217930213245
rcp85,2082,GFDL-ESM2M,low,29.581001204008917
rcp85,2083,GFDL-ESM2M,low,30.68718393678419
rcp85,2084,GFDL-ESM2M,low,23.59653124342718
rcp85,2085,GFDL-ESM2M,low,25.015150326904923
rcp85,2086,GFDL-ESM2M,low,26.2893821215456
rcp85,2087,GFDL-ESM2M,low,26.26392984775737
rcp85,2088,GFDL-ESM2M,low,30.973219254547672
rcp85,2089,GFDL-ESM2M,low,27.329506622851785
rcp85,2090,GFDL-ESM2M,low,29.473571547570398
rcp85,2091,GFDL-ESM2M,low,23.97734246350867
rcp85,2092,GFDL-ESM2M,low,35.16046541870093
rcp85,2093,GFDL-ESM2M,low,36.79958500154024
rcp85,2094,GFDL-ESM2M,low,34.723875099311115
rcp85,2095,GFDL-ESM2M,low,30.761107762984608
rcp85,2096,GFDL-ESM2M,low,31.712842779701656
rcp85,2097,GFDL-ESM2M,low,37.827743385075124
rcp85,2098,GFDL-ESM2M,low,34.27664840374889
rcp85,2099,GFDL-ESM2M,low,32.65362036762146
rcp85,2080,surrogate_CanESM2_99,high,53.19324028761694
rcp85,2081,surrogate_CanESM2_99,high,62.66964748913914
rcp85,2082,surrogate_CanESM2_99,high,62.55447715662695
rcp85,2083,surrogate_CanESM2_99,high,67.26935482486303
rcp85,2084,surrogate_CanESM2_99,high,56.81025029148385
rcp85,2085,surrogate_CanESM2_99,high,57.00770738463026
rcp85,2086,surrogate_CanESM2_99,high,63.17371956787886
rcp85,2087,surrogate_CanESM2_99,high,78.2217168279584
rcp85,2088,surrogate_CanESM2_99,high,77.43530523361052
rcp85,2089,surrogate_CanESM2_99,high,74.17809987929289
rcp85,2090,surrogate_CanESM2_99,high,81.50410049115774
rcp85,2091,surrogate_CanESM2_99,high,70.19333479542148
rcp85,2092,surrogate_CanESM2_99,high,88.11695177189057
rcp85,2093,surrogate_CanESM2_99,high,87.38136767248918
rcp85,2094,surrogate_CanESM2_99,high,87.6368516224725
rcp85,2095,surrogate_CanESM2_99,high,91.20060580608502
rcp85,2096,surrogate_CanESM2_99,high,91.83166295393119
rcp85,2097,surrogate_CanESM2_99,high,100.95002448513353
rcp85,2098,surrogate_CanESM2_99,high,92.18401529103713
rcp85,2099,surrogate_CanESM2_99,high,100.01792115540495
rcp85,2080,surrogate_MRI-CGCM3_06,high,13.482736514606295
rcp85,2081,surrogate_MRI-CGCM3_06,high,12.21241689213235
rcp85,2082,surrogate_MRI-CGCM3_06,high,13.35478361776897
rcp85,2083,surrogate_MRI-CGCM3_06,high,15.133907050940804
rcp85,2084,surrogate_MRI-CGCM3_06,high,20.956982884126777
rcp85,2085,surrogate_MRI-CGCM3_06,high,17.051767246752444
rcp85,2086,surrogate_MRI-CGCM3_06,high,12.715688090506108
rcp85,2087,surrogate_MRI-CGCM3_06,high,13.507761885692156
rcp85,2088,surrogate_MRI-CGCM3_06,high,11.094917151620002
rcp85,2089,surrogate_MRI-CGCM3_06,high,14.250358552729537
rcp85,2090,surrogate_MRI-CGCM3_06,high,12.753738858447909
rcp85,2091,surrogate_MRI-CGCM3_06,high,9.00983796091119
rcp85,2092,surrogate_MRI-CGCM3_06,high,18.929431264778934
rcp85,2093,surrogate_MRI-CGCM3_06,high,18.62896219931186
rcp85,2094,surrogate_MRI-CGCM3_06,high,15.259283743685442
rcp85,2095,surrogate_MRI-CGCM3_06,high,18.36590996878553
