rho,eta,year,ssp,discount_factor
0.0,1,2038,SSP2,0.6582828859310192
0.0,1,2038,SSP3,0.7708326409519057
0.0,1,2038,SSP4,0.6963971093011169
0.0,1,2038,SSP5,0.5219644628305465
0.0,1,2039,SSP1,0.5668182671143539
0.0,1,2039,SSP2,0.6468901954007126
0.0,1,2039,SSP3,0.7649445466873706
0.0,1,2039,SSP4,0.6870481122282209
0.0,1,2039,SSP5,0.5060001361667587
0.0,1,2040,SSP1,0.5530465437860079
0.0,1,2040,SSP2,0.6356946745071888
0.0,1,2040,SSP3,0.7591014293117555
0.0,1,2040,SSP4,0.6778246236404993
0.0,1,2040,SSP5,0.49052407976651713
0.0,1,2041,SSP1,0.5409671412709652
0.0,1,2041,SSP2,0.6256631826166901
0.0,1,2041,SSP3,0.7549920218429689
0.0,1,2041,SSP4,0.6703993422252174
0.0,1,2041,SSP5,0.47686250205968356
0.0,1,2042,SSP1,0.5291515718216195
0.0,1,2042,SSP2,0.6157899912965507
0.0,1,2042,SSP3,0.7509048607158331
0.0,1,2042,SSP4,0.6630554016201882
0.0,1,2042,SSP5,0.46358141271853587
0.0,1,2043,SSP1,0.5175940729106886
0.0,1,2043,SSP2,0.6060726025065154
0.0,1,2043,SSP3,0.7468398254994304
0.0,1,2043,SSP4,0.6557919107713158
0.0,1,2043,SSP5,0.4506702147681468
0.0,1,2044,SSP1,0.506289007873508
0.0,1,2044,SSP2,0.5965085576263044
0.0,1,2044,SSP3,0.7427967964147958
0.0,1,2044,SSP4,0.6486079883856263
0.0,1,2044,SSP5,0.43811860636975586
0.0,1,2045,SSP1,0.495230863158997
0.0,1,2045,SSP2,0.5870954368335587
0.0,1,2045,SSP3,0.7387756543313916
0.0,1,2045,SSP4,0.6415027628243349
0.0,1,2045,SSP5,0.42591657260093657
0.0,1,2046,SSP1,0.4854462166968139
0.0,1,2046,SSP2,0.5784451478100252
0.0,1,2046,SSP3,0.7361696759969432
0.0,1,2046,SSP4,0.6357702586036175
0.0,1,2046,SSP5,0.4150286040106974
0.0,1,2047,SSP1,0.4758548928110531
0.0,1,2047,SSP2,0.5699223125112116
0.0,1,2047,SSP3,0.7335728900648693
0.0,1,2047,SSP4,0.6300889803581332
0.0,1,2047,SSP5,0.404418971291021
0.0,1,2048,SSP1,0.4664530718830193
0.0,1,2048,SSP2,0.5615250530285416
0.0,1,2048,SSP3,0.730985264109629
0.0,1,2048,SSP4,0.6244584703297308
0.0,1,2048,SSP5,0.39408055917001816
0.0,1,2049,SSP1,0.4572370097610802
0.0,1,2049,SSP2,0.5532515191226237
0.0,1,2049,SSP3,0.7284067658200566
0.0,1,2049,SSP4,0.6188782748508093
0.0,1,2049,SSP5,0.38400643426789266
0.0,1,2050,SSP1,0.44820303626960656
0.0,1,2050,SSP2,0.5450998878155721
0.0,1,2050,SSP3,0.725837362998965
0.0,1,2050,SSP4,0.6133479443077682
0.0,1,2050,SSP5,0.374189840447121
0.0,1,2051,SSP1,0.4400087422531161
0.0,1,2051,SSP2,0.53726016730884
0.0,1,2051,SSP3,0.7238143615681176
0.0,1,2051,SSP4,0.608497494512756
0.0,1,2051,SSP5,0.36520439761422424
0.0,1,2052,SSP1,0.4319642608193063
0.0,1,2052,SSP2,0.5295331990132118
0.0,1,2052,SSP3,0.7217969985006252
0.0,1,2052,SSP4,0.6036854028200775
0.0,1,2052,SSP5,0.35643472275302546
0.0,1,2053,SSP1,0.4240668530122784
0.0,1,2053,SSP2,0.5219173613069603
0.0,1,2053,SSP3,0.7197852580816488
0.0,1,2053,SSP4,0.5989113658879647
0.0,1,2053,SSP5,0.3478756346144224
0.0,1,2054,SSP1,0.41631382995122973
0.0,1,2054,SSP2,0.5144110558908015
0.0,1,2054,SSP3,0.7177791246401494
0.0,1,2054,SSP4,0.594175082773524
0.0,1,2054,SSP5,0.3395220763669549
0.0,1,2055,SSP1,0.4087025519149526
0.0,1,2055,SSP2,0.5070127074524667
0.0,1,2055,SSP3,0.7157785825487641
0.0,1,2055,SSP4,0.5894762549137635
0.0,1,2055,SSP5,0.3313691126091567
0.0,1,2056,SSP1,0.40159247787859587
0.0,1,2056,SSP2,0.4996559435155759
0.0,1,2056,SSP3,0.7137333087812442
0.0,1,2056,SSP4,0.5849395221928115
0.0,1,2056,SSP5,0.3236452376575613
0.0,1,2057,SSP1,0.3946060956385483
0.0,1,2057,SSP2,0.49240592636200536
0.0,1,2057,SSP3,0.7116938792019784
0.0,1,2057,SSP4,0.5804377051170782
0.0,1,2057,SSP5,0.31610139832786843
0.0,1,2058,SSP1,0.38774125336623594
0.0,1,2058,SSP2,0.48526110709391834
0.0,1,2058,SSP3,0.7096602771117165
0.0,1,2058,SSP4,0.5759705349684443
0.0,1,2058,SSP5,0.3087333981739475
0.0,1,2059,SSP1,0.3809958366677923
0.0,1,2059,SSP2,0.4782199592880144
0.0,1,2059,SSP3,0.7076324858589262
0.0,1,2059,SSP4,0.5715377450969035
0.0,1,2059,SSP5,0.3015371385645334
0.0,1,2060,SSP1,0.3743677679328181
0.0,1,2060,SSP2,0.4712809786694243
0.0,1,2060,SSP3,0.7056104888396545
0.0,1,2060,SSP4,0.5671390709046419
0.0,1,2060,SSP5,0.2945086164032618
0.0,1,2061,SSP1,0.36814398253241143
0.0,1,2061,SSP2,0.4644386299899621
0.0,1,2061,SSP3,0.7034491559936151
0.0,1,2061,SSP4,0.5629486874900008
0.0,1,2061,SSP5,0.28780736273187185
0.0,1,2062,SSP1,0.3620236662552261
0.0,1,2062,SSP2,0.4576956227598059
0.0,1,2062,SSP3,0.7012944434568603
0.0,1,2062,SSP4,0.5587892652876316
0.0,1,2062,SSP5,0.28125858949150223
0.0,1,2063,SSP1,0.35600509894885124
0.0,1,2063,SSP2,0.45105051467836405
0.0,1,2063,SSP3,0.6991463309509354
0.0,1,2063,SSP4,0.5546605755364467
0.0,1,2063,SSP5,0.27485882714003607
0.0,1,2064,SSP1,0.35008658905804835
0.0,1,2064,SSP2,0.444501884385256
0.0,1,2064,SSP3,0.6970047982594954
0.0,1,2064,SSP4,0.5505623911655911
0.0,1,2064,SSP5,0.2686046850813739
0.0,1,2065,SSP1,0.34426647314932873
0.0,1,2065,SSP2,0.4380483311562908
0.0,1,2065,SSP3,0.6948698252281241
0.0,1,2065,SSP4,0.5464944867819531
0.0,1,2065,SSP5,0.2624928498690912
0.0,1,2066,SSP1,0.33879012660082325
0.0,1,2066,SSP2,0.43174908480835944
0.0,1,2066,SSP3,0.6926641485792691
0.0,1,2066,SSP4,0.5426502687257986
0.0,1,2066,SSP5,0.25668809220517746
0.0,1,2067,SSP1,0.3334008938837777
0.0,1,2067,SSP2,0.4255404232240938
0.0,1,2067,SSP3,0.6904654732554144
0.0,1,2067,SSP4,0.5388330921363389
0.0,1,2067,SSP5,0.2510117007483949
0.0,1,2068,SSP1,0.3280973892532318
0.0,1,2068,SSP2,0.4194210437715673
0.0,1,2068,SSP3,0.6882737770327427
0.0,1,2068,SSP4,0.5350427667951959
0.0,1,2068,SSP5,0.245460836812947
0.0,1,2069,SSP1,0.3228782490076717
0.0,1,2069,SSP2,0.4133896625510303
0.0,1,2069,SSP3,0.6860890377579844
0.0,1,2069,SSP4,0.5312791038220512
0.0,1,2069,SSP5,0.24003272448763516
0.0,1,2070,SSP1,0.31774213113837896
0.0,1,2070,SSP2,0.40744501412553946
0.0,1,2070,SSP3,0.683911233348185
0.0,1,2070,SSP4,0.5275419156652287
0.0,1,2070,SSP5,0.23472464924766356
0.0,1,2071,SSP1,0.3128927911577815
0.0,1,2071,SSP2,0.40167716865917835
0.0,1,2071,SSP3,0.6817536590549015
0.0,1,2071,SSP4,0.524141822566392
0.0,1,2071,SSP5,0.22970176341065524
0.0,1,2072,SSP1,0.3081174611870093
0.0,1,2072,SSP2,0.39599097357549595
0.0,1,2072,SSP3,0.6796028913859335
0.0,1,2072,SSP4,0.5207636436183316
0.0,1,2072,SSP5,0.2247863625873105
0.0,1,2073,SSP1,0.30341501169470786
0.0,1,2073,SSP2,0.3903852730208849
0.0,1,2073,SSP3,0.6774589088680306
0.0,1,2073,SSP4,0.5174072375807953
0.0,1,2073,SSP5,0.21997614669983823
0.0,1,2074,SSP1,0.2987843303882878
0.0,1,2074,SSP2,0.3848589275041526
0.0,1,2074,SSP3,0.6753216900956848
0.0,1,2074,SSP4,0.5140724641238498
0.0,1,2074,SSP5,0.21526886488993974
0.0,1,2075,SSP1,0.29422432195082643
0.0,1,2075,SSP2,0.3794108136648961
0.0,1,2075,SSP3,0.6731912137309173
0.0,1,2075,SSP4,0.510759183822008
0.0,1,2075,SSP5,0.21066231446555858
0.0,1,2076,SSP1,0.28980232361959274
0.0,1,2076,SSP2,0.37404592197348974
0.0,1,2076,SSP3,0.6709532781294447
0.0,1,2076,SSP4,0.5074982067815644
0.0,1,2076,SSP5,0.20623724182906591
0.0,1,2077,SSP1,0.28544678501919246
0.0,1,2077,SSP2,0.36875689017279756
0.0,1,2077,SSP3,0.6687227822503792
0.0,1,2077,SSP4,0.5042580496726959
0.0,1,2077,SSP5,0.20190512016905854
0.0,1,2078,SSP1,0.2811567073035175
0.0,1,2078,SSP2,0.36354264559940924
0.0,1,2078,SSP3,0.6664997013613404
0.0,1,2078,SSP4,0.5010385795691206
0.0,1,2078,SSP5,0.19766399700142176
0.0,1,2079,SSP1,0.2769311066384608
0.0,1,2079,SSP2,0.3584021307574393
0.0,1,2079,SSP3,0.6642840108121723
0.0,1,2079,SSP4,0.49783966439323507
0.0,1,2079,SSP5,0.19351196085499575
0.0,1,2080,SSP1,0.2727690139762959
0.0,1,2080,SSP2,0.3533343031040578
0.0,1,2080,SSP3,0.6620756860346599
0.0,1,2080,SSP4,0.49466117291069284
0.0,1,2080,SSP5,0.18944714041007713
0.0,1,2081,SSP1,0.26874487390190616
0.0,1,2081,SSP2,0.348360623140786
0.0,1,2081,SSP3,0.6598728799363811
0.0,1,2081,SSP4,0.49168390496731396
0.0,1,2081,SSP5,0.18553951566735996
0.0,1,2082,SSP1,0.2647801016534369
0.0,1,2082,SSP2,0.34345695475623667
0.0,1,2082,SSP3,0.6576774028411297
0.0,1,2082,SSP4,0.4887245566119119
0.0,1,2082,SSP5,0.18171249140822276
0.0,1,2083,SSP1,0.26087382138196447
0.0,1,2083,SSP2,0.338622312438436
0.0,1,2083,SSP3,0.6554892303644217
0.0,1,2083,SSP4,0.4857830199900242
0.0,1,2083,SSP5,0.1779644051296411
0.0,1,2084,SSP1,0.2570251701598955
0.0,1,2084,SSP2,0.333855724547886
0.0,1,2084,SSP3,0.6533083382029076
0.0,1,2084,SSP4,0.48285918789634347
0.0,1,2084,SSP5,0.17429362862015024
0.0,1,2085,SSP1,0.25323329779034126
0.0,1,2085,SSP2,0.32915623312228715
0.0,1,2085,SSP3,0.6511347021340935
0.0,1,2085,SSP4,0.4799529537708095
0.0,1,2085,SSP5,0.17069856725253182
0.0,1,2086,SSP1,0.249569358730915
0.0,1,2086,SSP2,0.3245192522706904
0.0,1,2086,SSP3,0.64873112548777
0.0,1,2086,SSP4,0.47701128653358554
0.0,1,2086,SSP5,0.16723274077579486
